,idx,lat,lon,distance,date
6236,25,40.22283172607422,142.72975158691406,201.13583374023438,2017-12-23 05:00:00
6237,25,40.22254180908203,142.72984313964844,201.169677734375,2017-12-23 04:00:00
6238,25,40.22221374511719,142.7301483154297,201.21475219726562,2017-12-23 03:00:00
6239,25,40.221839904785156,142.73068237304688,201.27638244628906,2017-12-23 02:00:00
6240,25,40.221412658691406,142.73146057128906,201.357666015625,2017-12-23 01:00:00
6241,25,40.22092819213867,142.73245239257812,201.45751953125,2017-12-23 00:00:00
6242,25,40.2204475402832,142.73355102539062,201.5648193359375,2017-12-22 23:00:00
6243,25,40.22004699707031,142.73464965820312,201.6680908203125,2017-12-22 22:00:00
6244,25,40.219722747802734,142.73574829101562,201.76792907714844,2017-12-22 21:00:00
6245,25,40.21947479248047,142.73684692382812,201.8650360107422,2017-12-22 20:00:00
6246,25,40.21930694580078,142.73794555664062,201.96006774902344,2017-12-22 19:00:00
6247,25,40.219207763671875,142.73904418945312,202.0539093017578,2017-12-22 18:00:00
6248,25,40.219181060791016,142.74014282226562,202.14710998535156,2017-12-22 17:00:00
6249,25,40.21921157836914,142.74119567871094,202.23646545410156,2017-12-22 16:00:00
6250,25,40.21931838989258,142.7421112060547,202.31495666503906,2017-12-22 15:00:00
6251,25,40.219486236572266,142.74302673339844,202.39479064941406,2017-12-22 14:00:00
6252,25,40.219730377197266,142.7439422607422,202.4770050048828,2017-12-22 13:00:00
6253,25,40.220035552978516,142.74485778808594,202.56166076660156,2017-12-22 12:00:00
6254,25,40.22040557861328,142.7457733154297,202.64942932128906,2017-12-22 11:00:00
6255,25,40.2208366394043,142.74668884277344,202.74066162109375,2017-12-22 10:00:00
6256,25,40.2213249206543,142.7476043701172,202.8353271484375,2017-12-22 09:00:00
6257,25,40.22187423706055,142.74851989746094,202.9340362548828,2017-12-22 08:00:00
6258,25,40.22248458862305,142.74932861328125,203.0306854248047,2017-12-22 07:00:00
6259,25,40.22315216064453,142.75006103515625,203.12741088867188,2017-12-22 06:00:00
6260,25,40.223880767822266,142.75079345703125,203.22943115234375,2017-12-22 05:00:00
6261,25,40.224674224853516,142.75152587890625,203.33721923828125,2017-12-22 04:00:00
6262,25,40.22552490234375,142.75225830078125,203.4502716064453,2017-12-22 03:00:00
6263,25,40.226436614990234,142.75299072265625,203.56895446777344,2017-12-22 02:00:00
6264,25,40.22740936279297,142.75372314453125,203.69346618652344,2017-12-22 01:00:00
6265,25,40.22843933105469,142.75445556640625,203.8235626220703,2017-12-22 00:00:00
6266,26,39.32295227050781,144.49949645996094,0.0,2018-01-01 00:00:00
6267,26,39.33829116821289,144.51504516601562,2.16391921043396,2017-12-31 23:00:00
6268,26,39.35480880737305,144.52980041503906,4.392643928527832,2017-12-31 22:00:00
6269,26,39.37245178222656,144.5436248779297,6.682730197906494,2017-12-31 21:00:00
6270,26,39.39090347290039,144.55609130859375,8.993674278259277,2017-12-31 20:00:00
6271,26,39.40997314453125,144.56729125976562,11.318389892578125,2017-12-31 19:00:00
6272,26,39.428993225097656,144.5773162841797,13.598089218139648,2017-12-31 18:00:00
6273,26,39.4478874206543,144.5861358642578,15.827661514282227,2017-12-31 17:00:00
6274,26,39.466312408447266,144.59332275390625,17.963895797729492,2017-12-31 16:00:00
